ID,price,yearBuilt,livingArea,bathrooms,bedrooms,parking,garageSpaces,hasGarage,pool,spa
6525,605000,1999,1998,3,3,1,2,1,0,0
6526,200000,1971,1248,2,3,1,0,0,0,0
6527,190000,1984,1248,2,3,1,0,0,0,0
6528,625000,1986,3922,4,5,1,0,1,0,0
6529,260000,1965,2889,3,4,1,0,0,0,0
6530,269900,1900,2089,3,4,1,0,0,0,0
6531,329000,1890,1708,2,3,1,0,0,0,0
6532,195000,1999,1272,2,3,1,0,0,0,0
6533,285000,1996,1088,2,2,0,0,0,0,0
6534,297500,2018,1818,1,2,0,0,0,0,0
6535,399900,2002,2040,4,4,0,0,1,0,0
6536,325000,1991,1856,4,3,0,0,0,0,0
6537,250000,1950,1406,2,3,0,0,1,0,0
6538,354000,1994,2588,3,3,0,0,1,0,0
6539,229500,1985,1296,2,3,0,0,1,0,1
6540,627900,2009,5012,4,5,0,0,1,0,1
6541,275000,1983,1310,2,3,0,0,1,0,0
6542,780000,2012,2826,4,4,1,2,1,0,0
6543,289900,1981,1174,2,3,0,0,1,0,0
6544,530000,1977,3468,2,5,1,0,0,0,0
6545,265000,1984,1560,2,3,1,0,1,0,0
6546,199900,1970,1296,2,3,0,0,0,0,0
6547,80000,1967,1053,1,3,1,0,0,0,0
6548,499500,1993,3359,5,5,1,0,1,0,1
6549,139900,1966,1379,2,3,1,0,0,0,0
6550,224900,1985,2402,3,3,1,0,1,1,0
6551,119000,2021,1208,2,3,0,0,0,0,0
6552,17000,1943,1184,1,3,0,0,0,0,0
6553,320000,2000,2587,4,4,1,0,1,1,0
6554,475000,2006,3946,4,4,1,0,1,0,0
6555,220000,1983,2474,3,4,1,0,1,0,0
6556,319000,1995,3082,4,5,1,0,1,1,1
6557,89900,1963,1066,2,3,1,0,0,1,0
6558,264500,2002,1831,2,4,1,0,1,1,0
6559,149900,1957,1716,3,4,0,0,0,0,0
6560,140000,2002,1101,2,2,1,0,1,0,0
6561,115000,1966,1374,2,3,1,0,0,0,0
6562,110000,1972,1453,2,3,1,0,0,0,0
6563,139900,1975,1320,2,3,1,0,0,0,0
6564,299900,2008,3845,4,4,1,0,1,0,0
6565,210000,1975,2479,3,4,1,0,1,0,0
6566,330000,1991,2531,3,4,1,0,0,0,1
6567,119000,1943,1076,2,3,0,0,0,0,0
6568,159900,1970,2225,2,3,0,0,0,0,0
6569,260000,1981,3417,3,4,1,0,1,1,0
6570,349500,1991,2593,3,4,1,0,1,0,0
6571,375000,1963,2878,3,5,1,0,0,0,0
6572,327900,2006,1332,2,2,1,0,0,0,0
6573,544900,2021,2470,4,4,1,0,0,0,0
6574,225000,2001,1187,2,2,1,1,1,0,0
6575,560000,2000,2996,4,4,1,2,1,0,1
6576,185000,1982,1244,2,2,0,0,0,0,0
6577,410000,1967,2440,2,3,1,2,1,0,0
6578,187000,1995,761,1,1,1,0,0,0,0
6579,155000,1983,1097,1,2,0,0,0,1,0
6580,229000,1982,1080,2,2,1,0,0,0,0
6581,435000,2017,1868,4,3,1,2,1,0,0
6582,850000,1990,6059,6,7,1,3,1,0,1
6583,499200,2018,2492,4,4,1,2,1,0,0
6584,450000,1952,1384,1,2,0,0,0,0,0
6585,258000,1974,1780,3,3,1,0,0,1,0
6586,225000,1984,1152,2,2,1,0,0,0,0
6587,201000,1983,1200,3,2,0,0,0,0,0
6588,329900,1985,1784,2,3,1,2,1,0,0
6589,445000,2006,2099,4,3,1,2,1,0,0
6590,269900,1943,1300,2,3,1,0,0,0,0
6591,360000,1961,1649,2,4,1,1,1,0,0
6592,950000,2006,4982,5,4,1,2,1,0,0
6593,215000,1982,1164,1,2,1,0,0,1,0
6594,592545,2020,2470,4,4,1,2,1,0,0
6595,289900,1998,2626,2,4,1,0,1,0,0
6596,258000,1999,2134,2,4,1,0,1,0,0
6597,459000,2016,2722,3,4,1,0,1,1,0
6598,239900,1994,2278,3,4,1,0,1,0,0
6599,37000,1953,924,1,2,1,0,0,0,0
6600,269000,1940,2450,3,4,1,0,1,0,0
6601,169000,1963,2395,3,4,1,0,0,0,1
6602,375000,1992,5000,4,4,1,0,0,0,1
6603,25000,1956,952,1,3,0,0,0,0,0
6604,138600,1943,3401,3,5,1,0,0,0,0
6605,125000,1960,1754,2,3,0,0,0,0,0
6606,310000,1994,3429,4,3,1,0,0,0,0
6607,249000,1965,2461,3,4,1,0,0,0,0
6608,35900,1948,1950,1,4,1,0,0,0,0
6609,69000,1962,1230,1,3,1,0,0,1,0
6610,32000,1950,1222,1,2,0,0,0,0,0
6611,260000,1957,4427,4,4,1,0,0,1,0
6612,149000,1968,1114,2,3,1,0,0,0,0
6613,159000,1993,1674,2,4,1,0,0,0,0
6614,65000,1942,1732,1,3,1,0,0,0,0
6615,69000,1900,690,1,2,1,0,0,0,0
6616,249000,2006,2212,2,3,0,2,1,0,1
6617,250000,1978,2174,3,3,0,0,0,0,0
6618,289000,1970,3400,3,5,1,0,0,0,0
6619,189000,1969,2214,2,3,0,0,0,1,0
6620,15000,1958,800,1,2,0,0,0,0,0
6621,649000,1966,7826,7,6,0,0,0,0,0
6622,139000,1953,1780,2,4,0,0,0,0,0
6623,169900,2001,1537,2,3,1,0,0,0,0
6624,249000,1988,2637,3,3,1,0,0,0,0
6625,239900,2008,1699,2,3,1,0,1,0,0
6626,154900,1945,2388,2,3,1,0,1,0,0
6627,239900,1969,2530,2,3,0,0,0,0,0
6628,80000,1946,1732,2,4,0,0,0,0,0
6629,89900,1938,2006,1,3,0,0,0,0,0
6630,194000,1928,2613,2,4,0,0,0,0,0
6631,179900,1975,4337,4,5,1,0,0,0,0
6632,500000,1938,7754,7,6,0,0,0,0,0
6633,419000,1997,3899,5,4,1,0,0,1,0
6634,105000,1990,728,1,1,0,0,0,0,1
6635,339000,1998,2392,3,4,1,3,1,0,0
6636,349900,2006,2940,4,4,1,2,1,0,0
6637,325000,1978,2446,3,3,1,2,1,0,0
6638,339000,1999,2800,4,6,1,2,1,0,0
6639,119900,1986,1200,2,3,0,0,0,0,0
6640,110000,2001,1280,2,3,0,0,0,0,0
6641,195000,1950,3992,2,4,0,0,0,0,0
6642,340000,1980,3294,3,4,0,0,0,0,0
6643,230000,1989,726,2,2,0,0,0,0,0
6644,162500,1900,1320,2,3,1,2,1,0,0
6645,1200000,2009,8683,7,5,1,3,1,1,1
6646,244900,2003,1984,2,4,0,0,0,0,0
6647,349900,1997,3396,4,5,1,1,1,0,0
6648,155000,1955,1968,3,4,1,0,0,0,0
6649,190000,1990,1000,1,3,1,0,1,0,0
6650,674900,2015,4342,4,4,1,3,1,0,0
6651,325000,1997,2841,3,5,1,2,1,0,0
6652,308900,2006,2089,3,4,1,2,1,0,1
6653,289900,2006,1662,2,3,1,2,1,0,1
6654,434900,2005,3096,4,4,0,0,1,0,0
6655,595000,2004,4914,4,5,1,2,1,0,0
6656,381900,1987,2704,2,3,1,2,1,0,0
6657,374900,2017,2292,3,4,1,2,1,1,0
6658,850000,2012,6230,5,5,1,0,1,0,1
6659,339000,2016,2818,3,4,1,2,1,0,0
6660,899000,2004,3841,5,5,1,0,1,0,1
6661,529900,1930,2799,4,4,0,0,0,1,0
6662,350000,2014,2668,3,3,0,0,1,0,0
6663,229000,2000,1080,2,3,0,0,0,0,0
6664,230000,1970,1080,2,3,1,0,0,0,0
6665,349900,1998,1479,2,3,1,2,1,0,1
6666,1100000,1995,8084,6,5,1,3,1,1,1
6667,285000,2002,2240,3,4,1,0,0,0,0
6668,349000,2017,2422,3,4,1,0,1,0,0
6669,359000,2009,1756,2,3,0,0,0,0,0
6670,263000,1970,2630,3,3,0,0,0,0,0
6671,155000,1920,1881,2,3,1,0,0,0,0
6672,499000,2006,1363,2,2,0,0,0,0,0
6673,779000,2017,3957,4,4,1,2,1,0,0
6674,779000,2017,3957,4,4,1,0,1,0,0
6675,1295000,1920,3108,5,4,1,0,0,0,0
6676,469000,1990,1152,3,2,1,0,0,0,0
6677,269000,1990,1084,2,2,1,0,1,0,0
6678,210000,1949,1501,2,4,0,0,0,0,0
6679,269000,1990,1084,2,2,1,0,1,1,0
6680,849000,2021,3110,4,5,1,2,1,0,0
6681,215000,2006,745,1,1,1,0,1,1,0
6682,799000,2001,1720,4,3,1,2,1,0,0
6683,260000,2007,798,1,1,0,0,0,0,0
6684,109900,1930,926,1,2,0,0,0,0,0
6685,209500,1924,1150,2,4,0,0,0,0,0
6686,379900,2008,885,1,1,1,1,1,1,0
6687,170000,1961,1250,1,3,1,0,1,0,0
6688,323000,2021,1746,2,3,1,2,1,0,0
6689,220000,1948,2130,2,3,0,0,0,0,0
6690,1990000,1989,2464,2,3,0,0,0,0,0
6691,128000,1972,1592,2,3,0,0,0,0,0
6692,349900,1850,5185,2,3,1,0,0,0,0
6693,98000,1965,1770,2,3,1,0,0,0,0
6694,373000,2005,2289,4,3,1,0,1,0,1
6695,249900,1960,1939,2,3,1,2,1,0,0
6696,234900,1997,2860,3,5,1,2,1,0,0
6697,610000,2004,3646,4,5,1,2,1,1,0
6698,32000,1940,1246,1,3,0,0,0,0,0
6699,42000,1930,1906,3,6,0,0,0,0,0
6700,107000,1901,1104,1,3,1,0,0,0,0
6701,68000,1938,1434,1,2,1,1,1,0,0
6702,540000,2021,3300,4,5,1,2,1,0,0
6703,279900,1962,2176,2,3,0,0,1,0,0
6704,639900,2006,2637,3,4,1,2,1,0,0
6705,129900,1940,1372,2,3,1,2,1,0,0
6706,84900,1940,780,1,2,0,0,0,0,0
6707,50000,1901,1473,1,3,0,0,0,0,0
6708,389900,1940,1928,2,3,1,2,1,0,0
6709,279900,2007,2204,3,2,1,0,1,0,1
6710,350000,2019,2323,3,4,1,2,1,0,0
6711,399999,1948,1155,2,2,0,0,0,0,0
6712,599999,2021,2900,4,5,0,0,0,0,0
6713,155000,1946,1167,1,2,1,0,0,0,0
6714,492500,1925,2719,4,4,1,0,0,0,0
6715,695000,2021,3170,5,5,1,2,1,0,0
6716,435000,2006,2623,4,4,1,2,1,0,0
6717,205000,1940,1628,1,0,1,2,1,0,0
6718,945000,2007,5119,6,6,1,2,1,1,1
6719,279000,1930,1714,3,4,0,0,0,0,0
6720,269900,1960,3144,3,7,1,0,0,0,0
6721,174900,1959,1412,3,3,1,0,0,0,0
6722,620000,1943,2001,4,4,1,2,1,0,0
6723,139000,1960,704,1,2,0,0,0,0,0
6724,899000,1920,4200,5,6,1,2,1,0,0
6725,1750,2015,2506,3,4,0,2,1,0,0
6726,205000,2006,1193,2,3,0,2,1,0,0
6727,323900,2010,3440,3,5,0,2,1,0,0
6728,242000,2016,3300,4,5,0,2,1,0,0
6729,1250,2011,1564,2,3,0,2,1,0,0
6730,329000,2007,3250,4,5,0,2,1,0,0
6731,299900,2006,2032,3,4,0,2,1,0,0
6732,315000,2010,3368,3,5,0,2,1,0,0
6733,239900,2016,2292,4,4,0,0,1,0,0
6734,249900,1972,1847,2,3,0,2,1,0,0
6735,370000,2015,3272,5,5,0,2,1,0,0
6736,265000,2013,2321,3,4,0,2,1,0,0
6737,239000,2015,1968,3,3,0,1,1,0,0
6738,200000,2007,1345,2,3,0,1,1,0,0
6739,230000,2007,1585,2,3,0,2,1,0,0
6740,229900,2006,1581,3,4,0,0,1,0,0
6741,265000,2016,1670,3,3,0,2,1,0,0
6742,242500,2011,1515,2,3,0,2,1,0,0
6743,240000,2017,1477,2,3,0,2,1,0,0
6744,379000,2016,3524,3,5,0,2,1,0,0
6745,335326,2021,2507,3,3,0,2,1,0,0
6746,300000,2015,2592,3,4,0,2,1,0,0
6747,229900,1987,1683,2,3,1,0,1,0,0
6748,140000,1972,976,2,3,0,0,0,1,0
6749,198888,1972,1682,2,4,1,0,0,0,0
6750,190000,1965,2426,3,3,1,0,0,0,0
6751,185000,1966,1693,2,3,0,0,0,0,0
6752,239900,1973,1344,2,3,0,0,0,0,0
6753,180000,1972,1100,2,3,1,1,1,0,0
6754,207000,1972,1548,3,4,0,0,1,0,0
6755,230000,1972,1450,2,4,1,0,0,0,0
6756,225000,1988,1572,3,3,1,0,1,0,0
6757,310000,1957,4446,3,5,0,0,0,0,1
6758,375000,1984,2859,3,3,1,0,1,0,0
6759,135000,2016,1222,2,3,1,0,0,0,0
6760,69000,1964,1008,1,2,1,0,0,0,0
6761,60750,1940,1038,1,2,1,0,0,0,0
6762,319900,1956,3854,3,3,0,0,0,0,0
6763,240000,1940,1845,4,3,1,0,0,0,0
6764,240000,2006,1721,3,3,1,2,1,0,0
6765,229900,1956,1431,2,3,0,0,0,0,0
6766,60750,1940,1124,1,3,1,0,0,0,0
6767,250000,2007,2086,3,3,1,2,1,0,0
6768,299900,1984,2832,3,4,1,0,0,0,0
6769,205000,1965,1625,3,3,1,0,0,0,0
6770,250000,1970,1320,3,3,0,0,0,0,0
6771,239900,1992,1431,2,3,1,2,1,0,0
6772,415000,2007,2249,3,4,1,2,1,0,0
6773,232000,1979,1494,2,3,1,1,1,0,0
6774,160000,1956,800,1,2,1,0,0,0,0
6775,215000,1964,1700,2,3,1,0,0,0,0
6776,365000,1969,3000,2,3,1,0,1,0,0
6777,279900,2002,2703,3,4,1,2,1,0,0
6778,189900,1986,1214,2,3,1,0,1,0,0
6779,255000,2006,1780,2,2,1,1,1,1,0
6780,125200,1961,864,1,2,0,0,0,0,0
6781,413000,2007,3328,3,5,1,2,1,0,0
6782,300000,1959,2701,2,4,1,0,0,0,0
6783,205000,1968,1104,2,3,1,1,1,0,0
6784,500000,2018,5563,5,7,1,2,1,0,1
6785,530000,2018,4064,4,4,1,4,1,0,0
6786,549000,1981,3250,3,4,1,3,1,0,0
6787,449985,2005,3287,5,5,1,2,1,0,0
6788,259000,1958,1421,1,2,1,0,1,0,0
6789,795000,1983,3959,3,3,1,0,0,1,1
6790,300000,2006,1800,2,3,1,0,0,0,0
6791,1250000,1982,1200,2,3,0,0,0,0,0
6792,370000,2019,1512,2,2,1,0,1,0,0
6793,449714,1997,1000,1,1,1,0,0,0,0
6794,520000,2002,1364,3,2,1,1,1,0,0
6795,749000,2005,2801,4,4,0,2,1,0,0
6796,174900,1959,1176,1,3,0,0,0,0,0
6797,71830,1970,988,2,3,0,1,1,0,0
6798,55000,1930,2206,3,4,0,2,1,0,0
6799,99000,1940,1729,2,4,0,0,1,0,0
6800,159900,1942,888,1,2,0,0,0,0,0
6801,210000,1940,1234,1,2,0,0,0,0,0
6802,158000,1946,816,1,2,0,0,0,0,0
6803,100000,1941,1080,1,2,0,0,0,0,0
6804,150000,1930,1298,1,3,0,0,0,0,0
6805,98000,1955,1050,2,3,0,0,0,0,0
6806,38000,1957,1222,2,3,0,0,0,0,0
6807,198500,1935,1436,3,3,0,1,1,0,0
6808,159900,1947,852,1,2,0,0,0,0,0
6809,150000,1952,1296,2,3,0,0,0,0,0
6810,149900,1956,792,1,3,0,0,0,0,0
6811,279000,1940,1351,2,3,0,1,1,0,0
6812,154900,2007,1504,3,3,0,0,0,0,0
6813,192000,1959,1121,1,3,0,0,0,0,0
6814,175000,1925,1322,1,3,0,0,0,0,0
6815,29900,1925,1652,2,2,0,0,0,0,0
6816,139900,1943,1320,2,2,0,0,0,0,0
6817,265000,1981,2400,3,3,1,0,0,1,0
6818,259900,1927,2300,3,4,0,0,0,0,0
6819,109000,1960,1826,2,3,1,0,0,0,0
6820,475000,1998,3700,3,4,1,0,0,0,0
6821,239900,1977,4433,4,4,0,0,0,0,0
6822,595000,1989,8000,6,6,1,0,0,0,0
6823,949000,1952,1379,2,5,1,0,1,1,0
6824,239000,2003,1680,2,3,0,0,0,0,0
6825,110000,1978,1072,2,2,1,0,0,0,0
6826,109975,1980,500,1,1,1,0,0,0,0
6827,269000,2016,2076,3,4,1,2,1,0,0
6828,330000,1901,2917,2,4,1,0,0,0,0
6829,300000,1997,1867,2,3,1,2,1,0,0
6830,525000,2015,5536,5,6,1,3,1,0,0
6831,325000,2008,2534,3,4,1,2,1,0,0
6832,378500,2011,4447,3,5,1,2,1,0,0
6833,345000,2015,3246,4,5,1,2,1,0,0
6834,290000,2008,3367,3,4,1,2,1,0,0
6835,310000,2007,3360,3,5,1,0,1,0,0
6836,310000,2007,3190,3,5,1,2,1,0,0
6837,285000,2003,1787,3,3,1,0,1,0,0
6838,175000,2004,1578,3,4,1,2,1,0,0
6839,175000,2004,1578,3,4,1,2,1,0,0
6840,185000,2003,1800,3,4,1,2,1,0,0
6841,200000,2003,2051,3,5,1,2,1,0,0
6842,305000,1990,2360,2,3,1,0,1,0,0
6843,219900,1963,1825,2,3,1,0,1,1,0
6844,129500,2007,1138,2,3,0,0,0,0,0
6845,115000,1973,1554,3,3,0,0,0,0,0
6846,259900,1928,2239,2,3,0,0,0,1,0
6847,89000,1954,1120,1,2,0,0,0,0,0
6848,112000,1950,1173,1,2,1,0,0,0,0
6849,139900,1949,1452,1,3,0,0,1,0,0
6850,69900,1952,1064,1,3,0,0,0,0,0
6851,499000,1928,3017,4,3,1,0,0,0,0
6852,279500,1956,2398,3,4,1,0,1,0,0
6853,99900,1951,1545,1,2,0,0,0,0,0
6854,113000,1933,1680,0,0,0,0,0,0,0
6855,55000,1946,1196,1,4,0,0,0,0,0
6856,45000,1954,788,1,3,0,0,0,0,0
6857,45000,1940,894,1,2,0,0,0,0,0
6858,329999,1955,1621,2,4,0,0,0,0,0
6859,373999,2002,1711,3,3,0,0,0,0,1
6860,285000,1925,1026,3,3,0,0,0,0,0
6861,269900,1945,953,2,3,0,0,0,0,0
6862,260000,1920,1512,3,5,1,0,0,0,0
6863,220000,1950,990,2,3,0,0,0,0,0
6864,465000,1920,2388,3,4,0,0,0,0,0
6865,166000,1993,1346,2,3,1,1,1,0,0
6866,299900,2007,1540,3,4,1,0,0,0,0
6867,140000,1920,1052,1,4,0,0,0,0,0
6868,389000,1945,1872,3,3,1,1,1,0,0
6869,199000,1930,1183,1,3,0,0,0,0,0
6870,269900,1914,897,1,1,1,0,0,0,0
6871,515000,1935,2672,3,4,0,0,0,0,0
6872,219000,1952,1104,2,3,0,0,0,0,0
6873,400000,1940,2100,3,4,0,0,0,0,0
6874,199996,1960,1040,2,2,1,1,1,0,0
6875,179900,1973,2382,2,3,1,0,0,1,0
6876,825000,1973,4500,4,5,1,0,0,1,0
6877,235000,2005,1875,2,4,1,0,0,0,0
6878,459000,1982,3553,3,4,1,0,0,0,0
6879,199000,1955,1304,1,3,0,0,0,0,0
6880,782500,2000,5424,6,5,1,3,1,0,0
6881,859000,1923,3292,3,3,1,0,0,1,0
6882,295000,1979,1422,2,3,1,0,0,0,0
6883,499900,2001,4601,4,4,1,0,1,0,1
6884,489000,2006,3016,4,3,1,2,1,0,0
6885,649900,1998,3260,3,4,1,0,1,0,1
6886,365000,1993,2462,3,3,1,0,0,0,0
6887,698500,2001,3987,6,5,1,0,1,0,0
6888,413500,1999,2874,3,5,1,0,1,1,0
6889,359900,1955,2402,3,4,1,0,1,0,0
6890,239000,1999,1848,3,3,1,0,1,0,0
6891,25000,1959,1175,2,4,0,0,0,0,0
6892,49999,1954,672,1,2,0,0,0,0,0
6893,65000,1935,1382,2,3,0,0,1,0,0
6894,173900,1900,1872,2,3,0,0,0,0,0
6895,19500,1900,1200,1,2,0,0,0,0,0
6896,150000,1950,1404,1,2,0,0,0,0,0
6897,38000,1955,672,1,2,0,0,0,0,0
6898,59900,1944,1073,1,3,0,0,0,0,0
6899,28000,1950,998,1,3,0,0,0,0,0
6900,12000,1900,820,1,2,0,0,0,0,0
6901,149999,1900,1811,2,3,1,0,0,0,0
6902,259900,2006,1988,3,3,1,2,1,0,0
6903,363900,2002,1585,3,4,1,2,1,0,0
6904,297900,1978,1050,3,4,1,1,1,0,0
6905,255000,1999,1394,2,3,1,2,1,0,0
6906,335000,1965,2768,4,5,1,0,0,0,0
6907,194900,2001,1412,3,2,1,0,0,0,0
6908,226000,1974,1520,2,3,1,0,0,0,0
6909,265000,1980,1600,3,3,1,2,1,0,0
6910,200000,1910,1711,2,3,0,0,0,0,0
6911,190000,1988,1272,2,3,1,2,1,0,0
6912,239000,1965,1185,1,3,1,1,1,0,0
6913,385000,2006,3364,4,5,1,2,1,0,0
6914,280000,1961,1442,2,3,1,0,0,0,0
6915,184500,1970,1080,2,2,0,0,0,0,0
6916,219900,1935,1128,2,3,0,0,0,0,0
6917,199900,1994,1465,2,3,1,1,1,0,0
6918,300000,1962,1300,2,3,1,0,0,0,0
6919,186900,2004,750,1,1,1,1,1,1,0
6920,419000,2004,1670,3,2,0,0,0,0,0
6921,395000,2005,1045,2,2,1,0,1,1,0
6922,277990,2005,1155,2,2,1,0,0,0,0
6923,475000,2003,1270,4,3,1,1,1,0,1
6924,749000,2020,2958,5,3,1,2,1,0,1
6925,299900,2006,1000,2,1,0,0,0,0,0
6926,715000,2009,1535,3,2,1,2,1,1,0
6927,304900,2006,1729,2,1,1,0,1,1,0
6928,649900,2009,1801,3,2,1,2,1,0,0
6929,525000,2019,1410,2,3,0,0,0,0,0
6930,650000,2021,2526,4,4,0,0,0,0,0
6931,144500,1975,1372,3,3,1,0,0,0,0
6932,475000,1959,2163,4,3,1,3,1,1,0
6933,92000,2000,1880,3,4,1,2,1,0,0
6934,275000,2003,1816,3,3,1,2,1,0,0
6935,375000,2000,2875,3,4,1,0,1,0,0
6936,375000,2003,3400,4,4,1,2,1,0,0
6937,229999,2004,1749,2,3,1,2,1,0,0
6938,497000,2002,4610,4,4,1,0,1,0,0
6939,405000,2007,5106,5,5,0,0,0,0,0
6940,530000,2002,4373,5,5,1,2,1,1,1
6941,1100000,2001,5710,6,5,1,0,1,1,0
6942,410000,2001,3195,3,4,0,0,1,0,1
6943,319000,2017,1974,3,3,1,2,1,0,0
6944,325000,2001,2470,3,4,1,2,1,0,1
6945,629900,2000,6079,6,5,1,3,1,1,1
6946,450000,1996,2499,3,4,1,2,1,0,0
6947,325000,2001,2290,2,4,1,2,1,0,0
6948,249000,1972,1286,2,3,1,0,0,0,0
6949,389000,2001,2824,4,5,1,2,1,1,0
6950,435000,2006,2984,5,4,1,0,1,0,0
6951,759900,2006,5327,5,5,1,0,1,0,0
6952,529900,2002,2485,3,4,1,0,1,0,0
6953,949900,2009,6258,7,6,1,0,1,0,1
6954,845000,2007,7000,6,5,1,0,1,0,1
6955,487500,1999,2908,4,4,1,0,1,0,0
6956,179900,1980,1719,3,3,1,0,0,0,0
6957,374900,1930,1489,2,3,1,0,0,0,0
6958,990000,1970,2622,4,4,1,0,0,0,0
6959,22900,1964,704,1,3,1,0,0,0,0
6960,465000,1974,3400,3,4,1,0,1,1,0
6961,217000,1981,1731,2,3,1,2,1,0,0
6962,379000,2002,3712,4,5,1,0,1,1,1
6963,179901,1999,1512,2,3,0,0,0,0,0
6964,499000,2000,4176,3,4,1,0,1,0,0
6965,300000,1955,1080,1,2,1,0,0,0,0
6966,390000,2006,3760,3,6,0,0,0,0,0
6967,485000,2018,2000,3,3,0,0,0,0,0
6968,259900,1978,587,1,1,0,0,0,0,0
6969,1299000,1997,6115,6,6,1,3,1,0,1
6970,1798000,2012,6325,7,6,1,2,1,1,1
6971,729900,1999,3015,4,4,1,2,1,0,0
6972,525000,2017,1801,4,2,1,1,1,1,0
6973,499900,1973,2398,3,3,1,2,1,1,0
6974,1100000,1941,2225,2,3,1,1,1,0,0
6975,659000,1995,3278,4,4,1,2,1,0,0
6976,1077700,1962,4625,4,5,1,0,0,0,0
6977,699500,1957,2314,3,4,1,0,0,0,0
6978,545000,2019,1801,4,2,1,1,1,0,0
6979,1695000,2008,6700,5,7,1,3,1,0,1
6980,1700000,2000,7700,5,4,1,2,1,0,0
6981,1850000,2021,4700,6,5,1,2,1,1,0
6982,850000,1945,3739,3,5,1,1,1,0,0
6983,899000,1980,2880,3,4,1,2,1,0,0
6984,799000,1979,3766,4,4,1,2,1,0,1
6985,145000,1950,1659,2,3,1,0,0,0,0
6986,99500,1973,1428,2,3,0,0,0,0,0
6987,30000,1950,736,1,2,1,0,1,0,0
6988,945000,2005,8365,5,5,1,3,1,0,0
6989,115000,1992,1152,2,4,0,0,0,0,0
6990,1247250,1989,3360,4,6,1,0,1,0,0
6991,289900,1999,1356,3,3,1,1,1,0,0
6992,421900,1993,2625,3,4,1,2,1,1,0
6993,1499000,2007,5738,6,4,1,3,1,1,1
6994,429900,1992,2747,3,4,1,2,1,0,0
6995,699000,2005,4690,5,6,1,2,1,0,1
6996,334900,2004,2324,3,4,1,0,0,0,0
6997,215000,1986,1188,2,3,0,0,1,0,0
6998,585000,2009,4552,5,6,1,2,1,0,0
6999,299900,1999,1406,3,3,1,1,1,0,0
7000,519500,2003,3063,4,4,1,2,1,0,0
7001,249900,1991,1408,3,3,1,0,0,0,0
7002,303000,1977,1164,2,3,1,1,1,0,0
7003,519900,2017,2697,4,5,1,2,1,0,1
7004,439000,1992,2646,4,5,1,2,1,0,1
7005,1385000,1997,7898,8,7,1,3,1,0,1
7006,475000,1988,4305,4,4,1,2,1,0,1
7007,349900,1989,2728,3,4,1,2,1,1,0
7008,679000,2018,4086,4,4,1,2,1,0,0
7009,275000,1960,680,1,1,1,1,1,0,0
7010,274500,1952,2047,3,3,1,0,0,0,0
7011,289900,1977,3150,3,5,1,0,1,0,0
7012,249700,1946,1823,2,4,1,0,0,0,0
7013,389900,2001,2558,4,4,1,0,0,0,0
7014,174900,1958,1183,2,3,1,0,0,0,0
7015,427900,1980,3855,4,4,1,0,1,0,0
7016,850000,2003,1840,3,4,0,0,0,0,0
7017,1650000,2010,5821,5,5,1,3,1,0,0
7018,479500,2007,4795,5,4,1,0,1,0,0
7019,324000,2015,2464,3,5,1,2,1,0,0
7020,325000,1956,2030,2,4,0,0,1,0,0
7021,205000,1990,1121,2,3,0,0,0,0,0
7022,316000,2017,2494,3,5,1,0,1,0,0
7023,255000,2018,2023,3,3,1,2,1,0,0
7024,255000,2018,2023,3,3,1,0,1,0,0
7025,209000,1956,1401,1,3,1,0,0,0,0
7026,294900,2001,2200,3,4,1,0,1,0,0
7027,479000,2007,5133,3,5,0,0,1,0,0
7028,407000,2007,2738,4,4,1,2,1,0,0
7029,239000,2004,1482,2,3,1,2,1,0,0
7030,250000,1970,1109,3,4,1,0,0,0,0
7031,225000,2002,1081,2,3,1,0,0,0,0
7032,219000,1973,1272,2,3,0,0,0,0,0
7033,429900,2005,2728,2,4,1,0,1,0,0
7034,411000,2006,2695,3,5,1,2,1,0,0
7035,239900,1993,1478,2,3,1,2,1,0,0
7036,599900,1925,3986,4,5,1,2,1,1,0
7037,399900,1950,1368,1,3,1,0,0,0,0
7038,814900,2021,2704,3,4,1,0,0,0,0
7039,499900,2007,3856,2,3,0,0,1,0,1
7040,799900,2005,2280,4,3,0,0,0,0,1
7041,689000,2006,5286,5,6,0,0,1,0,0
7042,750000,1996,2500,5,9,0,0,0,0,0
7043,549000,2021,1750,3,3,0,0,0,0,0
7044,140000,2001,1281,2,3,0,0,0,0,0
7045,69000,1955,1118,1,3,1,0,1,0,0
7046,189900,1997,1861,2,3,1,0,1,0,0
7047,149900,2004,1416,2,3,1,0,1,0,0
7048,189900,1997,1861,2,3,1,0,1,0,0
7049,69900,1960,960,1,3,1,0,0,0,0
7050,97900,1956,1310,2,3,1,0,0,0,0
7051,144500,1978,1628,2,3,1,0,1,0,0
7052,119900,1962,1000,1,3,0,0,0,0,0
7053,194900,1956,1242,3,4,0,0,0,0,0
7054,350000,2007,3212,3,4,1,2,1,0,0
7055,559999,2017,3144,3,5,1,3,1,0,0
7056,500000,2015,2935,3,5,1,2,1,0,0
7057,340000,2003,1972,3,4,1,2,1,0,0
7058,359000,1973,1922,3,4,1,2,1,1,0
7059,289900,2004,1874,3,3,1,2,1,0,0
7060,309000,2003,1972,3,4,1,2,1,0,0
7061,369900,1996,2148,2,4,1,2,1,0,0
